Scan REF,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_oxidative_stress_1;Wt_oxidative_stress_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_glucose_starvation_1;Wt_glucose_starvation_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_heat_stress_1;Wt_heat_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_osmotic_stress_1;Wt_osmotic_stress_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_glucose_starvation_1;Wt_msn24_glucose_starvation_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Wt_msn24_osmotic_stress_1;Wt_msn24_osmotic_stress_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2,Msn2_overexpression_1;Msn2_overexpression_2
Reporter REF,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2,Software Unknown:MR_Norm_log2,Software Unknown:SD_Norm_log2,Software Unknown:CV_Norm_log2
CAGL0A02948g,0.200662545,0.345585751,0.86051555,0.653805486,0.122291118,0.18516852,0.733523452,0.0928,0.0645,0.404298787,0.258544541,0.207611905,-0.376024717,0.433910943,0.421547945,-0.00231,0.685367353,1.518521014,0.0784,0.160982608,0.066969377
CAGL0A02970g,null,null,null,0.30825775,0.436402124,0.680145665,null,null,null,0.0531,0.0142,0.0422,null,null,null,null,null,null,null,null,null
CAGL0A02992g,null,null,null,0.545174306,0.228578425,0.349386764,null,null,null,0.167845781,0.498104303,0.305210418,null,null,null,0.794288252,null,null,0.457321489,null,null
CAGL0A03036g,0.654271157,0.154808994,0.576003153,0.629905816,1.358356409,2.608365703,-0.398712132,0.520716694,0.431825281,-0.114283454,0.248130735,0.326812587,0.67863875,0.100481084,0.237310376,-0.316661479,0.696644091,1.356252288,0.709197186,0.239871931,0.246899478
CAGL0A03058g,-0.0918,null,null,1.193333197,0.951153217,0.281680426,0.0952,null,null,1.472835561,0.514507154,0.388163978,1.422176035,null,null,1.332258824,0.27281502,0.755057274,-0.314128859,0.63611861,0.388570191
CAGL0A03102g,0.0681,0.732949572,0.664140531,-1.769342397,2.149077477,1.214779256,0.326849404,0.388034723,0.269570289,-2.012009129,2.861989134,8.078154381,2.589365288,0.625276244,0.548645862,2.703614867,0.483801586,1.119543419,-0.557394241,null,null
CAGL0A03168g,0.480652199,0.0104,0.0877,-2.494228462,1.009501461,1.787390285,-2.192664198,0.0905,0.0388,-1.473439189,0.874923958,0.969386442,-2.669573983,0.614562886,0.526052601,-1.515517521,0.807335661,1.496475524,0.104502523,0.348930511,0.211212087
CAGL0A03190g,null,null,null,-0.0501,0.168470595,0.262815562,null,null,null,-0.0174,0.306420016,0.174122749,null,null,null,null,null,null,-0.805037339,null,null
CAGL0A03212g,0.289039266,0.163487093,0.540990525,0.472114027,0.0029,0.00765,null,null,null,-0.801192719,0.17792917,0.152850965,0.748040791,0.576483427,0.605571986,-2.537087333,0.464126296,1.171285725,0.312752388,0.448540671,0.448556075
CAGL0A03234g,-0.244681858,0.406191657,0.309577229,-1.061761971,0.351100424,0.765044745,-1.89039601,0.0637,0.107948268,-0.998339906,0.413360874,0.453943106,-1.355871022,0.0474,0.192003045,-1.193873709,0.0632,0.57890041,-0.496441307,0.4284379,0.215710734
CAGL0A03256g,null,null,null,-1.824861269,0.166990371,0.260529149,0.373022444,null,null,null,null,null,-0.511436568,null,null,1.100749425,null,null,null,null,null
CAGL0A03278g,0.16562297,0.318079081,0.851418928,-2.348108336,1.183661243,2.453138228,-2.276640015,0.790275283,0.572424332,-1.360474575,0.648870724,0.729664252,-2.668134081,0.5983123,0.498796661,-1.770785617,0.79199787,1.468188255,-0.115141368,0.295771051,0.171268787
CAGL0A03322g,null,null,null,-0.0361,0.162013916,0.839999112,0.606802393,0.285028966,0.320323631,0.983757513,0.0152,0.0224,1.273612025,null,null,0.931024148,0.498812429,0.400446621,-0.69691615,0.101786906,0.0275
CAGL0A03344g,0.00309,0.338318474,0.489003687,-1.284290098,0.287855843,0.447783609,1.320351935,1.219118768,0.840806431,-0.362622103,0.953133675,0.590618601,1.692133745,0.962609917,0.746360681,0.81449399,0.775925672,1.520384993,0.066976805,0.211338612,0.100579447
CAGL0A03366g,0.0404,0.661819678,1.113550435,-0.196993334,0.366130908,1.357103111,-0.695432335,0.613383938,0.343137652,-0.657548438,0.696757329,0.371426805,-0.721517187,0.319301068,0.210151712,-0.700378361,1.236931921,0.432608317,-1.688178554,1.243289233,0.846489848
CAGL0A03388g,0.0693,0.168697532,0.684576864,-1.508253557,0.525547239,1.509728901,-3.004642497,0.478403609,0.361865272,-0.944243442,0.523365073,0.539239987,-1.745700806,0.16056128,0.196950257,-1.15749808,0.589408761,1.239363779,-0.120276179,0.278618431,0.108861625
CAGL0A03410g,null,null,null,-1.097467454,0.195418476,0.29807246,null,null,null,-1.187652143,0.125131771,0.0516,-1.030615367,null,null,null,null,null,null,null,null
CAGL0A03432g,-0.464291772,0.729079393,1.38583176,-0.991603188,0.139959196,0.899264363,1.029605375,null,null,-0.100388967,0.175147436,0.0853,0.552428678,0.200790328,0.289388659,-0.384558371,0.273220318,0.0308,-0.0864,0.0679,0.08558552
CAGL0A03454g,-0.247870415,0.97572225,1.534389341,-2.760976868,0.404257193,0.6231107,-0.45516505,0.515306351,0.304756967,-0.782392917,0.703169619,0.416641937,-1.183073997,0.783079753,0.997069549,-0.571749974,0.679795998,1.328574303,-0.216100258,0.018396645,0.0526
CAGL0A03476g,-0.00318,0.919443701,1.421874754,0.858757835,0.126814131,0.872571417,0.577978947,0.265787384,0.21933476,0.779213802,0.814226783,0.768167948,1.23318224,0.693443802,0.494645245,0.634645055,0.37319921,0.991549787,0.0231,0.350060346,0.352542354
CAGL0A03564g,-0.200795737,0.282477628,0.722491251,-1.396386521,0.745506719,1.567938236,-1.091092496,0.444292326,0.231937205,-0.389256618,0.452882118,0.120802882,-1.695396654,0.223978038,0.109843099,-0.905042928,0.271376414,0.832759262,-0.0981,0.030955611,0.0197
CAGL0A03586g,0.529084266,0.481288868,1.217520322,-4.393805814,0.3289932,0.505395376,null,null,null,1.529273214,0.563767428,0.350676632,null,null,null,0.0569,null,null,null,null,null
CAGL0A03608g,null,null,null,1.850223033,0.275961729,0.429297275,null,null,null,0.583887736,0.379525968,0.5617041,0.633637496,0.00917,0.242435991,0.35110825,0.555606867,0.698549331,0.579521314,0.795652864,0.587223578
CAGL0A03652g,-0.807144778,0.261731842,0.749321006,-0.827009869,4.248927182,8.160270277,null,null,null,-2.735260849,0.399886487,0.304458119,null,null,null,-2.195490251,0.826077145,0.596960903,-0.604730051,0.0637,0.00215
CAGL0A03674g,null,null,null,-2.641586741,0.364212277,0.560383796,null,null,null,0.581411404,0.310358239,0.176796584,null,null,null,-0.584300949,0.445982584,0.36981988,-0.422692313,0.051957225,0.00569
CAGL0A03696g,0.234927462,0.331291308,0.487744076,-0.0966,0.104682658,0.158023204,1.128093249,0.357774106,0.347773905,0.0228,1.246124215,0.706993255,-0.55377438,0.235796051,0.189460262,0.478704771,0.116827593,0.539267091,-0.0508,0.0944,0.103275253
CAGL0A03718g,0.546662159,0.809541707,0.16430914,1.076378517,0.0662,0.946426548,0.168848158,0.564057965,0.257943078,0.470716368,0.168075056,0.168280124,0.386068862,0.678545946,0.616551371,-0.0776,0.430295196,0.355762263,-0.0104,0.179017095,0.219899679
CAGL0A03828g,0.0813,0.105027683,0.0436,-1.633163906,0.133201396,0.208372274,-0.0247,0.455292699,0.276458885,-0.781056245,0.552952413,0.411000773,-0.70732506,null,null,-0.00494,0.115926002,0.575287544,0.0687,0.143607772,0.136192997
CAGL0A03872g,0.0855,0.494666251,0.321332355,0.310686821,0.636355041,0.499926688,-0.102793089,0.530263856,0.296588361,0.160439809,0.0896,0.31986937,-0.296848169,0.141916656,0.249516301,-0.252377298,0.0732,0.621103295,-0.381126382,0.189384359,0.223907023
CAGL0A03927g,0.444408193,0.631301305,0.289457683,1.372846791,0.61565752,1.447064674,0.101116293,0.0544,0.0583,0.695768102,0.0149,0.0227,0.96482773,null,null,-0.279490427,0.518968962,1.145119824,-0.186646669,0.0834,0.0153
CAGL0A03949g,0.540175752,0.667753409,1.030687209,0.50638796,1.926971635,0.714210679,null,null,null,-0.458761871,0.851234257,1.367363125,0.89939415,0.15188064,0.033,0.699147822,0.0944,0.597864746,0.0925,0.311727356,0.167786929
CAGL0A03971g,0.375740819,0.356133808,0.835084557,-1.652743394,0.0903,0.14229522,-1.180152351,0.108229367,0.090801836,-1.329550834,0.253223171,0.203988116,null,null,null,-2.091598524,0.260140077,0.26391741,0.199930233,0.245981271,0.123735997
CAGL0A03993g,0.750486992,0.456090454,0.668316074,-2.91147235,0.22557036,0.351131221,null,null,null,1.649935108,0.0797,0.0209,null,null,null,0.874898028,0.591400469,1.127136161,-0.0195,0.0256,0.0573
CAGL0A04015g,-0.437661553,1.411811791,0.790568093,-3.630139671,1.681374936,1.00493845,-3.435846616,0.420920826,0.311198105,-3.198118662,0.154158138,0.242605169,-4.335690981,0.769602905,0.620824381,-3.836468018,0.264322496,0.55872011,-0.499386943,0.343683142,0.154388426
CAGL0A04037g,-1.590361555,0.862764934,0.250904554,-3.176902161,1.304491901,0.287229188,-2.159596614,0.623372458,0.451980874,-2.200737295,1.388174073,1.698953642,-2.700045404,0.323451175,0.21797015,-2.733148407,0.439858851,0.286753001,-0.587673609,0.167143533,0.151959699
CAGL0A04059g,-0.946062381,0.977583623,0.074,0.145122259,1.05836202,0.266424865,-1.127235512,0.667054933,0.409627944,-0.909075361,0.81135727,0.689813877,-0.282104457,0.751522642,0.619348058,-0.513232497,0.403490129,1.051784947,0.023247283,0.618473824,0.647769579
CAGL0A04081g,-0.219514959,0.197195069,0.868050039,0.208532425,0.804015575,0.458755793,0.659299767,0.672170524,0.385459027,-0.151757182,0.134986318,0.123783308,-0.11571154,0.419898785,0.303247585,-0.299377471,0.775614716,0.225580217,0.545810373,0.820815194,0.880430204
CAGL0A04103g,null,null,null,3.060781971,0.177399836,0.856984624,-0.11018724,1.238391289,0.821518277,0.210876947,1.506328806,1.128812297,2.494678754,0.796164401,0.812768548,2.050836746,0.224841122,0.851458746,-0.200397354,null,null
CAGL0A04125g,0.280935711,0.562706749,0.308869315,-1.430291667,0.168711484,0.951357073,-0.670422618,0.362163322,0.273983222,-1.296547391,0.513143291,0.812570264,-1.472884984,0.767244513,0.588821343,-1.643180589,0.0987,0.598266765,0.333645671,0.226320203,0.263731323
CAGL0A04147g,-0.914602903,null,null,0.383322531,0.190291878,0.296538269,-0.479751603,null,null,0.291741374,null,null,0.349929514,0.604540412,0.381182021,0.557187958,1.293549336,2.267348455,0.0649,0.0896,0.100050225
CAGL0A04169g,-1.33057704,0.438895336,0.911221359,-2.82421941,0.319595666,1.206810555,-1.859836905,0.628669882,0.427740842,-0.269377059,0.0412,0.00498,-3.640444744,0.227779411,0.230990824,-2.891423044,0.655922403,0.282897763,0.130742988,0.111870204,0.114960182
CAGL0A04213g,-0.439890459,0.256601791,0.506752467,0.223384182,1.646708561,2.637035493,-1.253051162,0.756826408,0.432569284,0.726019373,0.053,0.0685,-1.636566903,0.743636505,0.739685864,-0.918873867,0.854564778,0.0781,-0.402524128,0.129230423,0.045798676
CAGL0A04257g,-0.956315773,0.131436819,0.698929063,-2.511483812,0.658982063,0.486527182,-1.77170943,0.748888082,0.67152261,-3.047506244,0.0348,0.00929,-2.076572987,0.722905908,0.679558284,-2.159968411,0.457162239,0.539322943,-0.840466523,0.08,0.0937
CAGL0A04279g,0.131944441,0.203818302,0.760044261,0.971340645,0.738337684,1.164889832,-0.155314059,0.555128916,0.415156861,0.665246513,0.0454,0.00212,-1.046938137,null,null,-1.213225993,0.064629167,0.154854362,-0.469462576,0.229314755,0.112591385
CAGL0A04301g,null,null,null,-2.256415272,1.162418149,2.047420238,null,null,null,-0.983740913,0.033612755,0.0554,3.393284701,null,null,null,null,null,null,null,null
CAGL0A04323g,0.469285003,0.297860095,0.388899106,-0.672247538,0.984718949,2.08820079,null,null,null,-0.940755623,0.960135012,0.707348793,-1.751925138,0.477020528,0.392469953,-1.47222042,0.0673,0.635237283,0.111716141,0.0418,0.0124
CAGL0A04345g,0.887008389,null,null,1.232570611,0.0433,0.0635,1.750397703,null,null,1.359004732,0.1222795,0.0497,0.0784,0.271222108,0.0326,1.197991215,0.441573832,1.057593727,-0.0805,0.0382,0.06579501
CAGL0A04367g,-1.79485653,null,null,0.860403791,0.255328659,0.397262732,null,null,null,-0.368802245,0.044,0.0031,null,null,null,0.618689958,null,null,0.394512397,0.00571,0.0441
CAGL0A04389g,1.427278686,null,null,-0.496491325,0.195284897,0.304259133,null,null,null,-0.0831,0.32097151,0.184005714,null,null,null,-0.728566711,null,null,0.627764064,0.112009804,0.0343
CAGL0A04433g,0.447453565,0.179198433,0.716062122,2.770769417,2.425243131,3.415227174,1.770363768,1.772948866,1.430824393,-0.0623,0.573532427,0.381548118,0.286236278,0.132604547,0.194240418,-0.419344787,0.0988,0.0648,1.499287038,1.268847595,1.205734349
CAGL0A04455g,null,null,null,1.332591624,0.325035553,0.783191484,0.663916586,null,null,0.683597283,0.595983438,0.373113412,0.520894086,null,null,0.363811179,0.0819,0.767990301,-0.306677271,0.170079188,0.153927681
CAGL0A04477g,null,null,null,0.93189969,0.143484562,0.224238726,null,null,null,0.939556785,null,null,-3.057345733,null,null,-2.263571935,null,null,-0.531324537,null,null
CAGL0A04499g,-0.123327416,0.737336148,1.453980716,-1.682035102,0.306301463,0.476482897,-0.158903371,null,null,-0.505199945,0.225760699,0.185308019,-0.723703889,1.343690748,0.912545903,0.307371785,0.675617097,1.414909222,0.407736595,0.074896214,0.00959
CAGL0A04521g,0.00761,0.127304195,0.66889573,-2.060300451,0.653047132,1.694625615,-2.079143607,0.535844371,0.409867386,-1.304607853,0.445417518,0.457756238,-2.294346761,0.0694,0.305966514,-1.384663036,0.118388755,0.138475,-0.0917,0.163557213,0.0165
CAGL0A04543g,-1.00904514,null,null,-0.654282957,0.53064268,0.766588175,null,null,null,-0.452218754,0.49836321,0.37276942,null,null,null,0.191872611,0.267719232,0.268187641,-0.0351,0.334819095,0.183297759
CAGL0A04565g,null,null,null,-0.54176754,0.301913472,0.463218394,-0.516873511,null,null,0.235910271,0.288468584,0.16194279,null,null,null,null,null,null,-0.12933134,null,null
CAGL0A04587g,-0.33757048,null,null,-0.0524,0.0613,0.0975,1.63096823,1.720537836,1.250543178,0.593102449,0.133607993,0.122851309,0.575976873,0.891929311,0.717673468,0.957655846,0.205363214,0.430929464,0.201944657,0.589198474,0.440155999
CAGL0A04631g,-0.363248097,0.421985338,0.37915875,0.430889887,0.140255283,0.219255503,-0.0747,1.174320217,0.805368046,0.280107919,null,null,-0.467472431,0.176092012,0.092,-0.518784283,0.383957453,0.683387237,0.00867,0.0943,0.022491912
CAGL0A04653g,-0.0387,0.563529773,0.20133805,-0.650035491,0.226371026,0.824559807,0.496903891,0.390706134,0.187459625,0.0663,0.202062626,0.352522168,-0.606168591,null,null,0.238449418,0.514741498,1.115000248,-0.292086083,null,null
CAGL0A04675g,0.59176924,1.508668023,2.796312017,2.214726266,1.00035365,1.605864789,null,null,null,1.681639434,0.874765662,0.571759649,2.319661507,0.904570084,0.652858492,1.435525933,null,null,0.427170834,0.123193353,0.122532047
CAGL0A04697g,null,null,null,3.247968628,1.460382853,2.22122592,null,null,null,1.528201716,0.148390695,0.132850128,2.619362181,0.958718082,0.678874645,1.120349403,null,null,0.469728141,null,null
CAGL0A04719g,1.22286748,0.207435695,0.457485853,1.006157633,0.655035015,1.478650604,1.118944384,0.277875948,0.188538247,1.201037915,0.280871491,0.355772481,0.115192835,0.180574497,0.0527,1.13761251,0.332896629,0.956587597,0.251082926,0.107692495,0.173593578
CAGL0A04741g,0.153757415,0.343416202,0.352010935,0.347639297,0.105957913,0.909478802,-0.483062361,0.157738489,0.109138546,0.247090735,0.40668929,0.383077663,-0.00308,0.151301819,0.063956437,0.207745575,0.264629731,0.518561459,0.356908471,0.197275815,0.2173866
CAGL0A04785g,0.474958201,0.240903256,0.601238642,0.084,0.303049935,0.867300226,1.330962634,0.0935,0.046,1.032904879,0.0486,0,0.0215,null,null,0.160395747,0.688414436,1.02302949,-0.396533025,0.161054207,0.067
CAGL0A04807g,1.319990874,0.195074933,0.692919203,1.149737999,0.0964,0.151700262,1.894866631,0.502208213,0.466922026,1.167142219,0.261179389,0.532467806,0.191458253,null,null,0.90512822,0.502198094,1.201929034,0.352173331,0.00851,0.045977818
CAGL0A04829g,0.243236454,0.921709649,0.121769726,4.964232213,0.655918897,0.51350336,-0.124781227,0.500054706,0.249407959,2.162794605,0.21033226,0.193206464,4.104007133,0.216542415,0.249733054,1.209565565,0.750166917,0.100580778,0.36337604,0.03,0.0203
CAGL0A04851g,null,null,null,0.595619623,0.0431,0.0632,null,null,null,0.272413118,0.529109875,0.394268162,null,null,null,1.05701431,null,null,-0.28563052,0.44507424,0.25771491
CAGL0B00220g,-0.71074418,0.246436529,0.451197978,-2.536949039,0.373254207,0.574527467,-1.766691207,0.897817346,0.69599267,-2.681017178,0.291889587,0.230352619,-1.761027571,0.459919954,0.273219678,-2.197601673,0.392905866,0.339299696,-0.189202396,0.0387,0.0145
CAGL0B00264g,null,null,null,-2.378682871,0.140522518,0.213288721,null,null,null,-0.579424558,0.167233448,0.08,null,null,null,null,null,null,0.2410081,null,null
CAGL0B00286g,-0.631434906,0.508014342,0.322850219,0.243219891,0.243676477,0.372780434,0.0125,0.352570959,0.286848771,-1.549592253,0.30372934,0.285066677,0.0211,0.1580415,0.0599,-1.719165075,0.606138393,1.324234785,-1.009428639,0.826459007,0.855979833
CAGL0B00308g,null,null,null,-3.534927071,0.671526165,1.049093153,null,null,null,0.0318,1.628498849,0.942882213,null,null,null,null,null,null,null,null,null
CAGL0B00330g,-0.3405706,1.014173682,1.415064626,-1.980224112,0.132475043,0.20087429,-0.632631363,0.662091024,0.373534271,-0.793854851,0.0395,0.0593,null,null,null,null,null,null,-0.105293735,0.245507118,0.204613298
CAGL0B00352g,-0.544496265,0.394371815,0.757064169,-3.565247809,0.233208762,0.905267815,-1.037205772,0.87853803,0.598394166,-3.315227649,0.377425885,0.28898271,-0.773069443,0.2134115,0.203863469,-0.133527169,1.340973372,2.468039425,-0.134263587,0.00458,0.0373
CAGL0B00374g,0.930358764,null,null,-0.866255348,null,null,2.603880966,null,null,-2.635743772,0.126335963,0.117935006,null,null,null,-0.687401589,null,null,0.265145432,0.289323641,0.234180833
CAGL0B00396g,-0.034,1.007336046,1.523562239,0.738076384,0.935716201,0.621832109,1.068729922,1.131985409,1.30402154,-1.332138749,0.512799537,0.382852776,2.084180292,0.164137645,0.225095315,0.881420552,null,null,0.757233674,null,null
CAGL0B00418g,0.461512273,0.656849907,0.321182983,0.37397744,null,null,1.472368256,0.739762822,0.453096012,0.557157281,0.0588,0.00688,0.541577607,0.0413,0.216553376,0.486664584,1.0876792,0.068,-0.216901544,0.430678685,0.330373288
CAGL0B00440g,-0.143525954,0.166560036,0.485119303,-0.0234,0.111838449,0.95845488,0.905800044,0.216783549,0.176070438,0.382254717,0.288780299,0.225337677,0.0741,0.54282216,0.554341938,0.302264003,0.382929832,0.991190021,-0.330326313,0.180478274,0.0767
CAGL0B00484g,-0.943422311,0.280649881,0.465738134,-4.217594617,0.283207436,0.434131632,-1.225984719,0.58490756,0.431441033,-4.308380192,0.428390229,0.324150633,-2.228454928,2.247809046,2.024692084,-2.32806695,0.407094741,0.104348256,-0.713743736,0.24303254,0.202946387
CAGL0B00506g,0.437479264,0.216824319,0.775923357,0.241958114,0.416731752,0.641826614,0.172169862,1.120855295,0.660199516,0.545426511,0.107865551,0.0399,0.0712,0.087,0.179894078,1.029533573,null,null,-0.00105,0.211193007,0.100482185
CAGL0B00528g,0.0661,0.0175,0.0797,0.356513233,0.506678101,0.593761087,0.865775136,0.290563249,0.215434798,0.12840457,0.330974539,0.266820714,-0.295207997,0.122606317,0.349249462,0.00284,0.343351357,0.311012545,0.0937,0.524302487,0.394928948
CAGL0B00550g,-0.314494486,1.094545646,1.047959113,-2.21107828,0.423991156,1.291084544,-0.772085739,0.508113114,0.433794851,-0.601015234,0.326875342,0.354947838,-2.181138988,0.276161285,0.26909815,-0.509308025,0.358479092,0.905481195,0.00648,0.209289249,0.139870832
CAGL0B00572g,null,null,null,0.303654656,0.037,0.0602,null,null,null,-1.048757569,0.157111524,0.138752015,null,null,null,1.618689958,null,null,null,null,null
CAGL0B00616g,null,null,null,-2.588088458,0.359322491,0.55273964,null,null,null,0.00497,0.385775325,0.294731304,1.741244475,null,null,-0.184157947,null,null,null,null,null
CAGL0B00638g,null,null,null,-0.70971923,0.0321,0.0463,null,null,null,-0.37234019,0.0395,0.059304904,null,null,null,0,null,null,null,null,null
CAGL0B00660g,-0.369747668,0.34797377,0.886967032,1.430694451,1.622823895,0.396922123,null,null,null,0.287606918,0.359502063,0.21022112,-0.535118987,null,null,0.3730748,0.0837,0.719709865,-0.168479781,0.779954762,0.782285089
CAGL0B00704g,0.810995099,0.429309586,0.456336956,0.248375437,0.325805051,0.780628777,1.566687707,0.126299689,0.13134263,1.006686203,0.0791,0.232218109,-0.076357994,0.493908453,0.463752798,1.148216037,0.0926,0.683245492,-0.944533027,0.478258717,0.248706618
CAGL0B00748g,null,null,null,1.138431098,0.154936982,1.057055157,0.587778524,0.504683677,0.19744442,0.330696289,0.198294268,0.171112911,-0.0631,null,null,0.762665455,null,null,1.041908533,null,null
CAGL0B00770g,null,null,null,0.842731475,0.576262291,1.486983518,null,null,null,1.625998685,0.210539525,0.109201493,1.945886205,0.615429083,0.419299481,2.073379992,0.276673401,0.778947272,0.336040625,0.230311618,0.194382055
CAGL0B00792g,-0.761748806,0.516225702,0.368873719,0.258608685,2.625423252,1.22877233,-2.214564255,0.54097657,0.517862313,-0.315365932,2.032324798,2.212170359,0.492222533,0.192798298,0.0545,0.146984462,0.74616373,1.608255293,-0.291288823,null,null
CAGL0B00814g,1.475424232,0.507499193,0.408064456,-0.710137192,0.0137,0.0243,0.217699858,2.242786107,1.835815873,0.145486497,0.225949924,0.119615964,1.186159303,0.467306282,0.257018469,0.217102414,null,null,0.503342554,0.162957481,0.149154027
CAGL0B00836g,null,null,null,1.351607564,0.0348,0.0504,null,null,null,3.545284376,0.902825142,0.592282447,null,null,null,1.224775609,null,null,1.087007976,null,null
CAGL0B00858g,null,null,null,0.966640538,0.0338,0.0488,null,null,null,0.63661231,0.03,0.0529,null,null,null,0.594968845,0.659476237,0.244438372,0.172439522,0.315071928,0.25160537
CAGL0B00880g,null,null,null,-0.845343765,0.895763458,0.399014292,null,null,null,-1.569880927,0.30687463,0.240591821,null,null,null,null,null,null,0.137081745,null,null
CAGL0B00902g,1.619560029,0.260847971,0.510222122,0.453447554,0.110259837,0.172992986,0.136960796,0.289160911,0.224931337,0.203455651,0.127294284,0.053,0.0807,0.101322864,0.12039842,-0.022116049,0.870761632,0.16179558,1.381493287,0.0703,0.00651
CAGL0B00924g,null,null,null,0.443177612,0.757506773,0.512227594,null,null,null,-0.0903,0.703006375,0.448348447,0.420268969,null,null,0.832402797,0.38930623,0.495985785,null,null,null
CAGL0B00946g,0.024488218,0.732274182,0.0748,0.545160292,0.170300594,0.259256219,0.044,0.548474457,0.302065719,0.880755825,0.830505596,0.539606003,-0.082146382,0.130812238,0.00101,-0.166570104,0.183004461,0.613853623,1.18554273,0.396420125,0.28362505
CAGL0B00990g,3.989779825,0.786710466,1.113548479,1.428493205,2.15819314,0.77260254,null,null,null,0.241804518,0.995349275,1.481734198,2.906498401,0.504421422,0.40847083,1.691737907,1.180231148,2.044679578,1.920347034,0.204325702,0.17691022
CAGL0B01012g,null,null,null,-0.817306233,null,null,-0.671168436,null,null,0.548493574,0.213108708,0.176713579,null,null,null,1.551103697,null,null,1.379819435,null,null
CAGL0B01078g,null,null,null,1.722592074,1.142455853,0.0776,null,null,null,1.487094335,0.187383369,0.0936,2.413748803,null,null,1.896134192,0.668976908,1.394688101,1.287717043,null,null
CAGL0B01144g,null,null,null,0.251355485,0.583320588,1.52502127,null,null,null,0.40432438,0.195930485,0.130566232,null,null,null,0.988188618,null,null,-0.179232744,null,null
CAGL0B01166g,-0.12541665,0.154146873,0.0733,0.309797556,0.784508983,0.392300439,0.515683661,0.344791285,0.179750176,0.525555313,0.309155262,0.242151288,0.759739992,0.199704665,0.211389108,0.983518137,0.429301006,0.298243521,-0.25132801,0.236629091,0.198634314
