GENE	Stressed	Stressed CV	Skn7 Stressed	Skn7 Stressed CV	Yap1 Stressed	Yap1 Stressed CV	Skn7Yap1 Stressed	Skn7Yap1 Stressed CV
CAGL0B02233g			0.483641858	1.712811193	0.182385022	0.135652111	0.297917243	0.362155115
CAGL0B02255g	1.391522212	0.426923689	0.367851955	0.048768628	-0.808090986	0.163466805	0.647114414	0.14096722
CAGL0B02277g	1.21203126	0.432077753	1.733678049	0.143885238	1.385813101	0.94145089	-0.682421752	0.161105759
CAGL0B02299g			0.003727646	0.346293517	0.204345651	0.133759735	-0.316572044	0.334846904
CAGL0B02321g	-0.637233655	0.623583342	0.156482876	0.298598344	0.380454148	0.039651885	-0.675060226	0.359253886
CAGL0B02343g	0.450306777		-0.15477855	0.569923486	0.361136866	0.113682498	-1.778412346	0.24600811
CAGL0B02365g	0.360733016	1.844626577	0.456426835	0.638267349	0.171678701	0.07574015	-0.333549904	0.316681537
CAGL0B02387g			0.874794873		-1.299639723		-0.066465216	0.028828669
CAGL0B02409g			0.470407842	0.537921301	0.231157568	1.47876926	0.101946515	0.152350668
CAGL0B02431g	0.33040507	0.547051197	0.301607751	0.182800531	0.491455656	0.064638719	0.636160458	0.288408974
CAGL0B02475g	2.097280244	0.902265162	1.355403137	0.259575361	1.726411816		2.482109923	0.180846517
CAGL0B02497g	-0.09723413	0.205270181	-0.268067165	0.323088152	-0.391140113	0.487684455	-0.20609742	0.118540642
CAGL0B02519g	0.531472315	0.504275273	-0.19764711	0.082807436	0.444067106	0.103207512	0.449215786	0.418125327
CAGL0B02541g	-0.264247153	1.319677884	-0.221775094		0.122408517	0.196443716	0.105385805	0.313473986
CAGL0B02563g	1.384276829		-0.228624375		-0.026104713	0.010723959	0.451102163	0.142443033
CAGL0B02585g	0.770853767	0.149169896	-0.498038821	0.365306978	0.309102492	0.486491017	-0.506543243	0.219766028
CAGL0B02607g	0.718883573	0.216369656	0.803706539	0.371552766	1.147943169	0.209599937	-0.464744	0.070804377
CAGL0B02629g			-0.514484854		0.044099711	0.023702556	0.251551542	0.189662039
CAGL0B02651g							-0.524698209	0.200379539
CAGL0B02673g	-2.354524312				2.286122552		0.131897785	0.127526693
CAGL0B02695g			0.253251626	0.10793183	0.14905683	0.993114987	0.729121368	0.157188473
CAGL0B02717g	-0.563008663	0.152453688	-0.920183987	0.161101502	-0.635800378	0.674407232	-0.125443825	0.180768368
CAGL0B02739g					-0.073915059	0.245709372	-0.127833687	0.120858441
CAGL0B02761g			0.512706412		0.240716898	0.288610279	-0.033806568	0.176494821
CAGL0B02772g			0.057820654				-0.124697956	0.467590337
CAGL0B02794g	0.216441599	1.893748336	-0.175035748	0.318168935	-0.015059329	0.421905204	-0.866418585	0.229326628
CAGL0B02816g			-0.023509945		0.075708457	0.00060569	-0.298565424	0.418835131
CAGL0B02838g							-1.259393611	0.214321864
CAGL0B02860g			0.004337563	0.011984728	-0.882565417	0.169582133	0.849195243	0.190952641
CAGL0B02882g							-0.077815869	0.195666333
CAGL0B02904g					-0.527953022		-0.127608118	0.3847464
CAGL0B02926g								
CAGL0B02948g			0.722656235	1.059663353	-0.107675518		-0.367430185	0.001710858
CAGL0B02970g					-0.690788933	0.043794218	1.033830147	0.39010932
CAGL0B02992g	0.05756745	0.480216884	0.197964404	0.043150896	-0.218203519		0.185573953	0.276422036
CAGL0B03003g	0.489515715				0.471433914	0.898502292	-0.043408325	0.461341045
CAGL0B03047g	-0.027949712	0.178738743	-0.698433747	0.092362161	-1.237284717	0.419079118	0.184486702	0.208692176
CAGL0B03069g	2.196134822	0.384677961	-0.040444612	0.395341553	0.269241691	0.350531697	0.274256452	0.349824601
CAGL0B03091g	-0.746010734		-0.211996513	0.677336265	0.253082531	0.106848859	-0.314160862	0.312006244
CAGL0B03113g	-0.399002108	1.195861098			-0.145283235	0.184481831	-0.216555863	0.427987652
CAGL0B03179g	-0.452288438	0.656036695	0.039369482	0.125229024	-0.040859466	0.083242708	-0.047511272	0.21073638
CAGL0B03201g	0.189077467	1.300044719	-0.501310284	0.608552448	-0.026034783	1.882465812	2.449287553	0.223987353
CAGL0B03245g	0.109373826	0.240273152	-0.090939431	0.276110391	0.02550059	0.321671148	-0.149987824	0.144459611
CAGL0B03289g			0.209370073		0.002546684	0.027059785	0.927891754	0.328821557
CAGL0B03311g					-0.698682526	0.40403697	-0.180339309	0.228547487
CAGL0B03333g	-0.072722107	0.458840455	-0.304448162	0.599915065	0.130235285	0.041515333	0.225922971	0.192481281
CAGL0B03355g	0.144905344	0.319400962	-0.836525001	0.152793304	-0.080352817	0.112651233	0.25183342	0.290535246
CAGL0B03377g	1.264886115				-0.144524989	0.170540427	0.404011373	0.187559774
CAGL0B03399g	0.139739649	0.179712054	-0.221300792	0.135190765	-0.00970799	0.07250053	-0.04098931	0.216549855
CAGL0B03421g							0.562023637	0.282532218
CAGL0B03443g			0.168209314		-0.086182795	0.005955373	0.24385037	0.138736673
CAGL0B03465g					-0.400238588	0.164614405	0.962131266	0.423105873
CAGL0B03487g	-0.503800206	0.125333586	-0.290737679	0.188097721	-0.360556519	0.485657326	-0.396314295	0.150050668
CAGL0B03509g	-0.297559645	0.119932936	-0.106317298	0.270220349	0.237399586	0.017615607	-0.171722223	0.120270533
CAGL0B03531g	0.405240816	0.90722633	0.210690439	0.216303787	-0.109276628	0.005860801	0.251750253	0.208300459
CAGL0B03553g	-0.3253121	0.358630452	0.474851401	0.670530406	0.757526329	0.696615404	-0.478887139	0.297483771
CAGL0B03575g	0.781740399	0.116397628	0.201378013	0.130376717	-0.192405022	0.051805683	-0.218743525	0.294065364
CAGL0B03597g	-0.045529226	0.25067757	-0.034944935	0.24636953	-0.04322628	0.531066493	0.3284606	0.191855203
CAGL0B03619g	1.039924801	0.344631899	-0.783677641	0.274390685	-0.605880294	0.163893393	1.625922363	0.446655077
CAGL0B03641g			0.34169135		0.244268312	0.014295891	-0.018001645	0.312440742
CAGL0B03685g	0.880773196	0.233672478	-0.316923788	0.233874637	-0.191767136	0.24403594	-0.33009322	0.150062215
CAGL0B03707g	0.68155511	0.51353486	0.582815498	0.261223587	0.011733332	0.659118912	-0.338149996	0.252848129
CAGL0B03773g	-0.151806079	0.371226626	0.004945257	0.15801656	0.278960225	0.97242145	-0.246824633	0.250152167
CAGL0B03795g	-0.488147884	0.538451527	0.38384852	0.104494557	0.215714271	0.597273146	-1.244425077	0.148741819
CAGL0B03817g			-0.322214465	0.022985532	-0.708670641	0.157194107	1.092753628	0.176184005
CAGL0B03839g			-0.320077167		-0.042734023	0.051889392	0.242943378	0.256917281
CAGL0B03861g					-0.220489882		0.166363736	0.246237217
CAGL0B03883g			-0.183578507	0.020879543	-0.199144786		0.795895493	0.233854183
CAGL0B03905g	0.189394814	1.059630856	-0.153742896	0.954148036	0.102599723	0.067262337	0.353258864	0.100880272
CAGL0B03927g	-0.020812175	0.723983415	0.119578687	0.434966383	-0.056164963	0.399164033	-0.355530888	0.131013649
CAGL0B03949g	-0.593445137	0.5958075	0.21507589	0.494841064	0.585367307	0.056913712	0.110393773	0.124516734
CAGL0B03971g			-0.215120868	0.26512175	0.860042573	1.118553563	0.450800937	0.0573353
CAGL0B03993g	-0.338830571	0.10110609	-0.352821615	0.177913023	0.063250847	0.064852096	0.487126384	0.233222415
CAGL0B04015g	-0.26081264		-0.370643285	0.261472357	0.146551187	0.132960441	0.048565445	0.161956069
CAGL0B04037g	-0.204617989	1.241558498	0.064655219	0.427431792	0.21640445	1.376058969	0.519112238	0.173513794
CAGL0B04059g			0.311395298		-0.583413791	0.190629977	1.203717606	0.169517789
CAGL0B04103g	0.315190074	2.930307354	-0.047794614	0.181269316	-0.12617534	0.095840415	0.587427273	0.236472682
CAGL0B04125g	-0.828968849	0.705311588	0.69813915	0.228091982	0.786179172	0.038653425	-1.22069462	0.119210972
CAGL0B04147g	-0.273284877	0.810939272	0.204065143		0.695574042	0.022338795	-0.417222612	0.315042144
CAGL0B04169g	-0.986644305	0.633369883	0.581178281	0.181440612	1.44024032	0.099814899	-1.023128398	0.251561419
CAGL0B04191g	-0.095982589	0.434868878	-0.47440398	0.075645928	0.150256734	0.121183989	-0.215104408	0.137343989
CAGL0B04213g	-0.076137887		-0.155642924				-0.649761074	0.073266375
CAGL0B04235g			-0.69259005				-0.876238211	
CAGL0B04257g	-0.343823334	0.369168604	0.145492875	0.177718271	-0.115288354	0.137179945	-0.405060177	0.133700524
CAGL0B04279g					1.32534736	2.854891922	-0.450651211	0.589444614
CAGL0B04301g			0.537480804	0.261127101	0.708145189	0.015022866	-0.342663628	0.308866006
CAGL0B04323g	-0.168916476		-0.144958814	0.123251149	0.108493998	0.982480199	0.695579356	0.191500161
CAGL0B04345g	1.497334777	1.198358466	0.08123717	0.138356804	0.164193714	0.019320054	-1.101048382	0.32263584
CAGL0B04367g	-0.731055696				0.156251831	2.658725279	1.190565377	0.294567801
CAGL0B04389g	-0.543507654	0.843888238					-0.381254046	0.302750687
CAGL0B04411g			0.484093673		-0.395460167	0.124962734	0.204543454	0.257107893
CAGL0B04433g	-0.61422303	0.397496016	-0.051691024	0.088681069	0.696928567	0.059626077	-0.740531017	0.457967329
CAGL0B04455g			-0.381477712		0.942273666	0.340755874	-0.334755591	
CAGL0B04477g					0.400147794	0.087219619	-0.2554597	0.284469254
CAGL0B04499g	0.39563546	0.667067713	0.129801681	0.312547041	-0.085382062	0.746539499	0.133446017	0.157661685
CAGL0B04521g	0.210132529	0.604327746	-0.102875421	0.363142052	-0.216862624	0.525047063	-0.07170509	0.196162108
CAGL0B04543g	-0.144497924		0.19361606	0.019785669	0.090494876	0.026924907	0.702859137	0.202112841
CAGL0B04565g	-0.086880902	0.503630488	0.144998026	0.084413164	-0.334494929	0.463336303	-0.101943009	0.100514981
CAGL0B04587g	0.362200119	0.525762572	0.232286168	0.780691007	-0.105937246	0.145791504	-0.032792993	0.160238513
CAGL0B04609g	-0.130245292		0.404394092	0.294375627	0.223876305	1.662592739	-0.052041389	0.118992987
CAGL0B04631g	0.068368621	0.121388208	-0.26926636		0.313555827	0.839260661	-0.070000261	0.294320898
CAGL0B04675g	0.090327376		-0.632757115	0.158976114	-2.765008424	0.193279419	2.321079253	0.126349201
CAGL0B04697g	0.61227885	0.695676572	0.22580169	0.041783632	-0.414918397	0.060782154	0.002896778	0.296837653
CAGL0B04719g	0.15493784	0.071215799	-0.162224351	0.940017283	-0.288781218	0.222530319	0.345897624	0.144682234
CAGL0B04741g			1.022054498		0.642740815	3.900776907	-0.104168016	0.129417665
CAGL0B04763g	-0.7942667	0.585473603	-0.022612929	0.222767132	0.222876495	0.342700895	0.15693966	0.091000178
CAGL0B04785g					0.188055893	0.32082367	0.219083123	0.404742809
CAGL0B04807g	-0.372936908	0.365731151	0.296932094	0.566349624	-0.104009563	0.367462401	-0.255611888	0.319884785
CAGL0B04829g	1.052252381	1.010336075	-0.361696108	0.23426859	-0.467502141	1.554387258	0.144599035	0.159967693
CAGL0B04851g	-0.54282472		0.314588169	0.107459875	0.279183021	0.071835571	-0.174490346	0.065340331
CAGL0B04873g	-1.677693791		1.66315444		-0.453545509	0.093171273	-0.060781941	0.161509143
CAGL0B04895g	0.148486581	0.974599871	-0.058070899	0.033126732	0.217061665	0.0647998	-0.274366134	0.25744909
CAGL0B04917g	-0.156998106	0.411544351	-0.082530323	0.267298992	0.506368096	1.101152315	-0.358775276	0.357138305
CAGL0B04939g			-0.781165398		0.14506998	0.036224728	-0.053168392	0.491275844
CAGL0B04961g	-0.615643427	0.615284408	0.599012049	0.833225192	0.309850142	1.006266948	-0.71080997	0.263710526
CAGL0B04983g	-0.120142172	1.287745823			-0.446232269	0.03965139	0.434133577	0.069932347
CAGL0B05049g	-0.645008215	1.352122697	0.078402801	0.749319363	0.141256145	1.128805462	-0.014190069	0.103035353
CAGL0B05071g			-0.091118712	0.964547635	-0.131967536	0.0110142	-0.192610646	0.383863096
CAGL0B05093g			0.53003629				-0.430061309	0.006368065
CAGL0B05115g	0.662218832	1.802272887	-0.017203072		-0.080669768	0.091303015	-0.170555619	0.218071151
CAGL0C00110g	1.34031652	0.669921311	2.383704292		1.259733333		-0.034481859	0.242579061
CAGL0C00209g	-1.03919943	0.413761938	-0.276547868	0.301548505	0.506084179	0.397498289	-0.402697955	0.408477936
CAGL0C00231g	-0.975934575	0.887493301	0.338322038	0.221480302			-0.144046458	0.253236895
CAGL0C00253g							-0.157723717	0.239042729
CAGL0C00275g	2.284188999	6.711687807	-1.423258632	0.220453918	3.010066921	0.410325992	0.812063044	0.34347139
CAGL0C00297g	0.00521292	0.664879709	0.01622204	0.235630542	-0.02485396	0.00734381	0.107525758	0.202952865
CAGL0C00319g	-0.011207387	0.706720603	-0.199507026	0.326519595	-1.188146285		0.693654401	0.139373326
CAGL0C00341g	0.61064062	1.005328448	0.473929705	0.407329774	-0.449676983	0.986129838	0.452786138	0.317217349
CAGL0C00363g	0.188999833	0.377222737	-0.124965673		-0.468498551	0.076011417	0.470377163	0.077605318
CAGL0C00385g	-0.162572406	0.863058911			0.65866689	1.964496115	-0.069056344	0.181184932
CAGL0C00407g	1.0068253		1.003105911		0.066900554	0.079464447	0.357530886	0.229498157
CAGL0C00429g	0.810266243	0.293843387	-0.258941663	0.204296552	0.181730765	0.072358449	0.52144481	0.094135649
CAGL0C00451g	0.9861666	1.573009937	0.202776097	0.070654716	-0.638632889	0.015504633	1.459570302	0.253041344
CAGL0C00473g	0.245540026				0.426739327	0.130559326	0.028397855	0.262961226
CAGL0C00517g					1.135009129		-0.378283475	0.219552744
CAGL0C00539g					-0.127292294	0.126811343	-0.004381868	0.047722126
CAGL0C00561g					-0.165778472		-0.281307318	0.315809812
CAGL0C00583g	1.365434412		-0.232258574		0.081111286	0.095450112	-0.501791759	0.2504533
CAGL0C00605g	-2.550399932		0.538623786		0.088488051	2.034773591	0.271450421	
CAGL0C00627g					-0.478183793		-0.270294755	0.1652426
CAGL0C00649g	0.05885346	0.078992184	-0.223124779	0.0560649	-0.084065818	0.058556793	0.178314406	0.30784942
CAGL0C00671g			-0.263221478	0.095896113	0.111068409	0.039105274	-0.078857219	0.30731527
CAGL0C00693g	0.531542332	0.320310916	0.563918276	0.085323699	0.931025479	0.12382402	0.060386271	0.180848539
CAGL0C00715g	-0.700548099	0.86461542	0.472102682	0.346451826	0.353785515	0.007344461	-0.749703618	0.190335557
CAGL0C00737g	-0.568824695	0.284462671	0.428099255	0.129810923	0.457105749	0.418944913	-0.959133037	0.281511725
CAGL0C00759g	-0.888324341	0.526878323	0.635874454		1.34813857	0.077547156	-1.074935643	0.426196529
CAGL0C00781g							-0.415449284	0.294372416
CAGL0C00803g			0.635874454		0.040701351	3.008219907	-0.337923746	
CAGL0C00825g			0.324413358		0.331377099	0.937729684	-0.182215077	0.703777161
CAGL0C00847g			0.490747159		-0.983267093		0.182709459	
CAGL0C00968g	-0.208405293	0.217417221	-1.091731483	0.402383522	0.403186877	0.481288318	0.088101665	0.267919743
CAGL0C01067g	3.581859876	1.036330271	1.41456895	0.344319117	1.735701836	0.449197408	0.112216145	0.081915984
CAGL0C01089g	-0.009970628	0.263493452	-0.181016778	0.301160102	-0.005056423	0.30058409	-0.074712196	0.507627534
CAGL0C01111g			-0.972284622		-0.286086329	0.459977696	-0.053449348	0.559963827
CAGL0C01133g			-0.217128309	1.074568047	-0.01121793	0.494037252	-0.169677572	0.087598243
CAGL0C01155g			-0.253260438	0.209856941	0.026494769	0.086050404	-0.270088448	0.208550548
CAGL0C01177g	-0.217726285	1.115039302	0.366064168		0.075548284	0.109617712	-0.233256511	0.153817145
CAGL0C01199g	-0.988193092	1.384494241	-0.128360252		0.252806127	0.126687514	-0.126154193	0.170437411
CAGL0C01221g	-0.531547513	0.17665468	-0.377462281	0.326218843	0.541471848	0.101214911	-0.661829978	0.353612776
CAGL0C01243g	1.162300369	1.378545153	-0.591342618	0.433359805	-0.87894404	0.988423947	0.917365574	0.091941222
CAGL0C01265g	-0.519833099	0.745422865	-0.340359032	0.051924375	-0.05263967	0.085336428	-0.105352983	0.126813663
CAGL0C01287g	-0.721177887	0.682337652	-1.678071905				-0.493592844	0.075410014
CAGL0C01309g			-0.687336071	0.300606041	0.500487966	0.150415807	-0.687158526	0.647693995
CAGL0C01331g	-0.037582979	0.127057214	-0.068517642	0.37668175	1.029531661	0.339969334	-0.509897148	0.251764433
CAGL0C01353g	0.458146478	0.60821514	-0.108289114	0.109256407	-0.065025014	0.120317692	0.541744488	0.284230682
CAGL0C01375g	-0.16448497	0.899221204	-0.262994137	0.201883146	0.091118601	0.023875578	0.161097816	0.080647882
CAGL0C01397g			-0.020253422		-0.943013685	0.055303954	0.432070467	0.473008491
CAGL0C01419g	-0.50946154	1.04367744	0.549601578	0.274884789	0.711316222	0.050813737	-0.904231069	0.081423675
CAGL0C01441g	-0.268408924	0.374477307	0.318406398	0.798149341	0.113698426	0.182668643	-0.845422135	0.388525363
CAGL0C01463g							-0.426513343	0.350330171
CAGL0C01485g			0.425107358		-0.073072023	0.369107258	0.053670992	0.212555533
CAGL0C01507g	0.111790012	0.742621465	0.286998601	0.414956753	-0.015013748	0.110342292	0.137585309	0.242599002
CAGL0C01529g	-0.228189749	0.208795498	-0.298211255	0.355127906	-0.059282517	0.559939955	-0.185595683	0.215951059
CAGL0C01551g	0.380746505	0.660364994	0.009071836	0.740217552	-0.80832898	0.334809212	0.264628478	0.328793095
CAGL0C01573g	0.216635537	0.084814275	-0.284149666	0.506563305	-0.399428138	0.373981578	0.415167415	0.131835698
CAGL0C01595g	1.871384781	0.017006883	-1.287192544	0.417785931	-0.448644847		2.052979289	0.381600767
CAGL0C01617g							-0.011922479	0.379928631
CAGL0C01639g	-1.068626974	0.695803117	0.918675653	0.032916886	1.381283219	0.095818091	-0.960515643	0.186733833
CAGL0C01661g	-0.645911606	1.982889081	0.196498359		0.572374037		-0.362838342	0.074517023
CAGL0C01683g	-0.059170863	0.278647727	-0.098607604	0.260125078	0.556119176		-0.036477756	0.342951043
CAGL0C01705g	4.484238265	0.802831101	2.007985225	0.587441706	3.553026512	0.257897338	1.085657866	0.241354909
CAGL0C01727g	0.204143488	0.504689839	-0.323940209	0.240700588	-0.056084468	0.245737184	0.212766473	0.106265769
CAGL0C01749g	0.384269373	0.348386866	0.218628012	0.188599341			0.303580011	0.303231531
CAGL0C01771g			-0.007366565	0.375759112	-0.359820301	0.985622361	1.039474465	0.210423178
CAGL0C01793g	0.507708153	1.36196939	0.650804167		-0.462434789	0.037540117	0.332322996	0.232219295
CAGL0C01815g			0.11760971	0.102324729	0.126086055	0.151158504	0.130853807	0.28514776
CAGL0C01837g					-0.068042524	0.189145543	-0.119142822	0.210875019
CAGL0C01859g	0.15645555	0.412386904	-0.511342909	0.350746866	0.192518144	0.895819593	0.305008756	0.177391372
CAGL0C01881g	-0.130353821	0.435179841	-0.010572064	0.227260697	0.025347336	0.04269854	-0.244166699	0.47869967
CAGL0C01903g							-0.105267821	0.212550176
CAGL0C01925g	-0.210880855	0.934050738	0.111054308		0.762408885	0.023398017	-0.545726731	0.264971435
CAGL0C01947g	0.101797152	0.097973012	-0.173102309	0.233567883	-0.186012259	0.114269836	-0.826092226	0.36098741
CAGL0C01969g					0.102659882	0.055540025	-0.179864809	0.330292873
CAGL0C01991g					-0.245924203	0.101292102	-0.181931879	0.246234227
CAGL0C02013g	0.373104487	0.245686828	-0.029477463	0.251152697	-0.329115285	0.084636562	0.581769016	0.220830706
CAGL0C02035g	-0.314800884	0.337904722	-0.061851081	0.315257087	-0.052528874	0.268697998	-0.361814703	0.120512193
CAGL0C02079g			0.832890014		-0.103772952	0.139057506	-0.059109227	0.319037267
CAGL0C02101g	-0.176434879	1.808346686	-0.283551291		-0.202544477	0.016481694	0.311262481	0.419835818
CAGL0C02123g	-0.054685382	1.349292183	-0.209757482	0.135581323	0.024709406	1.065738752	0.143523343	0.361315007
CAGL0C02145g	0.02961467	0.623721901	-0.778496211		0.426692716	0.095019398	-0.109106406	0.404903776
CAGL0C02167g			0.158454253	0.636090972	0.143510253	0.065387988	-0.09190025	0.120232207
CAGL0C02189g	-0.690036843	0.334284552	0.114043706	0.183248572	-0.122127589	0.310240715	-1.196601672	0.259742031
CAGL0C02211g	0.038710291	0.763223603	0.303360807	0.188698334	0.327591199	0.02019448	-0.36585962	0.13385552
CAGL0C02233g	-0.125265652	1.859110174	-0.330160215	0.283853849	0.473752232	0.452319057	-0.5433284	0.223106433
CAGL0C02255g					0.024096236	0.264150832		
CAGL0C02277g	-0.182221196		0.454315706		0.480378253		-0.083799225	0.178209986
CAGL0C02299g					0.628222243	0.588543148	-0.486893077	0.05404779
CAGL0C02321g	-0.066844518	0.126356728	-0.539611234	0.337124208	-1.055961246	0.56611807	0.551482342	0.268313723
CAGL0C02343g	-0.734174084	0.122405431	0.223438471	0.244996121	0.122003172	0.026488309	-1.327403585	0.249623702
CAGL0C02387g			0.199727069		0.225058947	0.071877528	-0.285223891	0.313091952
CAGL0C02409g	0.151723278		0.216250017		0.007022763	0.169216045	-0.086063538	0.126523329
CAGL0C02431g	-1.131441771				-0.835223038		-0.330388961	0.19443072
CAGL0C02475g	0.075992041	0.385215302	0.488375579	0.315532165	0.001740476	0.019564228	-0.377157338	0.19453615
CAGL0C02497g	0.570720347	0.131398419	0.190505879		0.084645676	0	-0.327327636	0.151782649
